[T1] 5373 master tokens cracked
[TIMER] T1: 0.06 seconds
MT(hex)=e41c3731ffd0ac9bbfbc1625bd29dba7175d88767b8682e6058b2ef0d17ee10b   ←   ln=austermuehle fi=b g=f dob=19720118
MT(hex)=22e7c05d8a81d84b7fcabd4944cbe1ecab4f468f6a289057c8db348cb6e19cf6   ←   ln=austermuehle fi=c g=f dob=19700512
MT(hex)=57cc87649253592b3d40a65a2538bd9a22b81ec0884ff9af03b9f65bf6cf120b   ←   ln=austermuehle fi=g g=f dob=19820611
MT(hex)=b997412c3149bbaf953dc04f088d95ca7fdc7f6c99c69999842501de8be845cb   ←   ln=austermuehle fi=j g=f dob=19710516
MT(hex)=692c60216aa0a5ef18cf2a1481f9437d302c6fe428533a0d74d0f8d202a63708   ←   ln=austermuehle fi=l g=f dob=19821205
MT(hex)=c1b860f540f10dbd5044c62823a330310f2178bb23dc88f8f1337527a2ca5537   ←   ln=austermuehle fi=l g=m dob=19911212
MT(hex)=bdbd0a67669fdbe7b3ffe446737fd1676a37c484e15a7dedc67b61c286c81b3d   ←   ln=austermuehle fi=m g=f dob=20070423
MT(hex)=5ad106bd25af716c44961007f307d3df6983970b6ca665a55c8054dd55887f75   ←   ln=austermuehle fi=u g=f dob=19991227
MT(hex)=645d2f438e750bb39a9d4bafbaca1e88117b69e3c13781be8ebd2e4983b673f8   ←   ln=austermuehle fi=w g=m dob=19840228
MT(hex)=09cb332553ec832685727a4cd2a3a71b40b2ce49c9aead39e0ac2a387440dad7   ←   ln=auchschlauchin fi=a g=m dob=20070914
MT(hex)=6e6e86f66f9b81032c8e9de049702136b66ecfbd25fe5260d7f52c12a6dc7281   ←   ln=auchschlauchin fi=e g=m dob=19590817
MT(hex)=2b8105800107a29793bfcd3a464df4cbe2aec375f055ee3a52408fb528334b82   ←   ln=auchschlauchin fi=e g=f dob=19890503
MT(hex)=a32a90674d51ca3387147360f9fe4db0d530ed6b841c0f02430d537737759c26   ←   ln=auchschlauchin fi=f g=m dob=19781216
MT(hex)=5623926a41ebf1d18dec8259f529b181d4a0b2f5f40c8e8ece41a5029739e2eb   ←   ln=auchschlauchin fi=f g=f dob=20051020
MT(hex)=018164557e0e19e3f08633422badaf516dd4bd99e9065f03ff18ec8a21aa5e82   ←   ln=auchschlauchin fi=g g=m dob=19641025
MT(hex)=4f8ffd148f2ab4fdee0fed086a3703973c52cc748f5655a36bf7aa5546434f65   ←   ln=auchschlauchin fi=g g=f dob=19801010
MT(hex)=101a9a564a7efd27dee6a0298016c1231da2402835b27c69e220fcaffc7982f7   ←   ln=auchschlauchin fi=h g=f dob=19910727
MT(hex)=39a599b3af56c199b8a7bf85a71a399aa31d085189f031e6619b7712f747ab3d   ←   ln=auchschlauchin fi=k g=f dob=19830407
MT(hex)=7c02ab4e0198557b82daf9a0aa4114a535ffc9b0013aec19ed984bd32c320dbb   ←   ln=auchschlauchin fi=m g=f dob=19781026
MT(hex)=74b42c9a01c67a3e6313c85b2e47db83fe0597273ca0b78f07efe3d4961c043d   ←   ln=auchschlauchin fi=p g=m dob=19970223
MT(hex)=ee5aa2426bdedce9f1d97baabe2f6e7d4ed6e5dc4556db247d108487578e605c   ←   ln=auchschlauchin fi=r g=f dob=19700209
MT(hex)=4b4abfad1f607dfb97a2063388453d8f68325eceabc1c805957c9ced232bffcf   ←   ln=auchschlauchin fi=s g=f dob=19600219
MT(hex)=26d016d253eba6fc49bf27786791dc27bb36f56cd76bd1d742eab7e4a38ec845   ←   ln=ackermann fi=a g=m dob=19550716
MT(hex)=fef0121cea50654c005d7fb214c78e0e17cd9c07db9d3c9c1c8b6dd3de1e385a   ←   ln=ackermann fi=a g=m dob=20030118
MT(hex)=8d06dc87270869c99959416222a91832bf64401aa1b761d7f4a8e73146350866   ←   ln=ackermann fi=b g=m dob=19811023
MT(hex)=99abae2b42dfea707e10b18d5b0864645f7bf2c428b72d36cfbf2c7d57453554   ←   ln=ackermann fi=c g=m dob=19930518
MT(hex)=72208f6a2195431c269e48b7c5fa2c0ddf5a1feaa9e10f257858722d6c69f798   ←   ln=ackermann fi=d g=f dob=20010529
MT(hex)=ce206d8a7622cbb1e2248a41b68a49da7fca831c9662c181149441210387b91f   ←   ln=ackermann fi=d g=m dob=19950518
MT(hex)=f89fd4af07de8171117133813f60a449b43bb7956b1ef99b6c2663c68cf3804f   ←   ln=ackermann fi=e g=m dob=19740904
MT(hex)=2c3599a48277b7f41e2d8e360dc23d2cc62e2c3abffee52aeb41edf04d9af73a   ←   ln=ackermann fi=h g=f dob=19570207
