[T4] 2246 master tokens cracked (pivot)
[TIMER] T4: 16821.71 seconds
MT(hex)=94a3ed6fc9fa52227816fdeb3bea8f4790f7f20b4da9f9bef0fc84e55276b1c1   ←   ln=haering fn=hansgeorg g=m dob=19780711
MT(hex)=b69d124766ae00ab0a3e12264c291eebfc84dafea7ad9ee806708abb7d7be059   ←   ln=haering fn=magdalena g=f dob=19890521
MT(hex)=627b2fdfc8f24bf2497472771d0e6fe7a88f4c2fae9ac8d5d0e6a0a4120222f4   ←   ln=haering fn=annemarie g=f dob=19930601
MT(hex)=78a224bc30ad48c175fbaad2ea3891e408812ccd754de6e5ca3a33dc1c86dce9   ←   ln=haering fn=ester g=f dob=20020701
MT(hex)=b2ae79a2b8205f4c56d0ed2f7b1ceff6889947caf7928430f14056dfd129b23f   ←   ln=haering fn=joergen g=m dob=20050104
MT(hex)=6a049a48b5599221ff5a9dc12587e432c4f2bfccfe7ead92e93018ae256affcf   ←   ln=haering fn=severin g=m dob=19570521
MT(hex)=5af3c023baf73b7aed4de561895aae3b05d3710f5fe6b52778f46ccea3096ab0   ←   ln=seifert fn=siegrid g=f dob=19880711
MT(hex)=d92a6d6ffd7a5dfb28755880c29e81f77026a2178154182142d3946b73701d16   ←   ln=seifert fn=sieglinde g=f dob=19640317
MT(hex)=28246adcfa8823d651bccd6dd0b1e6ecdfc39a96dfa9e6c48907b2bce58594a6   ←   ln=seifert fn=brigitte g=f dob=20060315
MT(hex)=2a0d20f212572d6d693456fb60fc1ae945c8228b3aae4e7e74272cd463f93723   ←   ln=seifert fn=wilfried g=m dob=19900413
MT(hex)=64b4f6c0bcf4b8088002cadd0ed48d67cf1901917bd41ca574d0236b03ad8224   ←   ln=seifert fn=annegret g=f dob=19480530
MT(hex)=6049e287acf29fba4ea6ef20d2f6a39e82733d301d20a2764f10bbd18c2c5d7d   ←   ln=seifert fn=karlotto g=m dob=19821130
MT(hex)=054eba74e4cfecc17e4caafb589bc5d8f657518ef3e7d541346c4e775bf9d52b   ←   ln=seifert fn=sylvia g=f dob=19570502
MT(hex)=8964c412f81202e6e1a0eb062ca8615a98ca3f42e1c85f9bc267e1f379af3e97   ←   ln=seifert fn=bayram g=m dob=19690802
