[T1] 1799 master tokens cracked
[TIMER] T1: 69.63 seconds
MT(hex)=95056ddd5a52a8bac8fd620b8a92e5dad57a062d4609337d9f4f8a8892db492d   ←   ln=mueller fi=a g=m dob=19590401
MT(hex)=b7fa9714d8f7297a1653b185a9d4a352682948a7aa95cf8ec39f0213763b757f   ←   ln=mueller fi=a g=m dob=19790120
MT(hex)=aea931e3ff7c51d2ab7137a1f6f6b4d5b86aef20faa8174ad0e8aa9d06861e95   ←   ln=mueller fi=a g=f dob=19540926
MT(hex)=e65fc34bd846ca34bb252c126736e3c8b9c6ff1baacc6f000e0d6c274889df47   ←   ln=mueller fi=a g=f dob=20030518
MT(hex)=036e5858381685db3754d50f6ae4b66483eb741434a25f1cbd2f2a56459faca7   ←   ln=mueller fi=b g=u dob=20050601
MT(hex)=4f2414c14af0fb4e6f8c05db9d3b9cc7d01c2875dded46f2e72540f5fe98659a   ←   ln=mueller fi=c g=m dob=20000323
MT(hex)=c8f16317d5648257e6c5980bdbc9464e163f0809735ed6c1b5d32e764cb7bdad   ←   ln=mueller fi=e g=f dob=19670531
MT(hex)=1588116908423d04abc3826dc03011ac5cd3c931e7df5a15de91898111ffaf0e   ←   ln=mueller fi=e g=f dob=19870422
MT(hex)=2350b84d40aecf15018f200e33d0c55b61f4f9657882d15a58fa0bcaf7eeeb0a   ←   ln=mueller fi=f g=f dob=20040722
MT(hex)=fff43b5cbb7e4af536a58d328dbb5ac2aed4d40a8c5be7699768fadec5dfd03e   ←   ln=mueller fi=g g=f dob=19710704
MT(hex)=93df5228e5a4441aa0c4f0683e3e306767fa1db3ce3c2b456505bcecf5b1a46b   ←   ln=mueller fi=h g=m dob=19611221
MT(hex)=545fcdb20649ef0ec992a183740f1001a7af39dced966dee850cee08c49c68df   ←   ln=mueller fi=h g=m dob=19800810
MT(hex)=414699ae5b6839580cd4990bc2fda7158544e0d02c5d756ada78f2bbccb29b70   ←   ln=mueller fi=h g=f dob=20070531
MT(hex)=cf66d810fa2316b2b81174bd117470c7e91e9451054492804c35111b125fe128   ←   ln=mueller fi=i g=f dob=19510308
MT(hex)=dc1f95ecec4166b7d7fb62b9d6cee056e17ba9b7a710ccbb071a0829ac2b929c   ←   ln=mueller fi=j g=m dob=19780905
MT(hex)=a7e42daf96ab7bbaf3c95ef02542091610ee78a15698ae17b10812c0a830b4dc   ←   ln=mueller fi=j g=f dob=19790805
MT(hex)=2e96641a0bc1230617eb91e32b25da0741ee5b3fbb343c3e6b693f7020278367   ←   ln=mueller fi=j g=f dob=20051121
MT(hex)=1bc20b6902da5a62409984c09ae685a2451f059f98e23eecd2a1f5d169b69da5   ←   ln=mueller fi=k g=f dob=19631004
MT(hex)=d0ab477cfbadf5f09697cc50ea0ed7b130e4ef1dd96fb06df9949f55cddddbac   ←   ln=mueller fi=l g=m dob=19661030
MT(hex)=f450d5096bf621d6f681d1d08755486678f927fdd3b04f2671328238f1743b74   ←   ln=mueller fi=l g=f dob=19760915
MT(hex)=a7dcbc294e162de3e2cd0f1929f654d128f65fd9191860eebe5e455195610abc   ←   ln=mueller fi=m g=m dob=19910901
MT(hex)=6aaecefe099dd4f733f5cf4fd780e5f70b9ffee6de5214234c009a52abf83b2b   ←   ln=mueller fi=m g=f dob=19930318
