[T1] 8617 master tokens cracked
[TIMER] T1: 778.48 seconds
MT(hex)=dddaa4163e2c2405c2c979002954da329362dcb0ba6345e65cb7b10e24d67bcd  ←  ln=haering fi=a g=m dob=19841004
MT(hex)=bd677e18b68611ae55dfece2190c807f21fa079ebb3e59c79bd0d337caec58ef  ←  ln=haering fi=a g=m dob=19890630
MT(hex)=87d1c50424ade92eeec885f35fce643a464b13ca0f9b8ea8f2df01a1f02b5113  ←  ln=haering fi=a g=m dob=20040806
MT(hex)=74764569ae35af32e0cb50593c259a0c7e4f2dbd5fac9610dfd258bd907f0302  ←  ln=haering fi=a g=f dob=19740620
MT(hex)=69edcd708f1907a11ecaacdc4533b32b4f018af002e7e877dbf9a59779928fd6  ←  ln=haering fi=a g=f dob=19930601
MT(hex)=55d23b8d525462bdd24e24a941e33033799e5bf7d087b45aed75d8e0f18f3075  ←  ln=haering fi=b g=m dob=19650901
MT(hex)=b735c8aa2b2ddb5ac8b7897f87f0befa2fafa0cc617967392a8e94e1a23c01bf  ←  ln=haering fi=b g=m dob=19951108
MT(hex)=f13eced4700f14bde86acad3b6f84989641ffde371c936b52bdc5567f8a63c5f  ←  ln=haering fi=c g=f dob=19980628
MT(hex)=9107e931c6cce44c4cf1d77867e4fac962b3442379c762efb1f04918d40b2836  ←  ln=haering fi=d g=m dob=19550305
MT(hex)=17a0ad3f0b5b6bc30feda26c6baacd3c22f9c03b5c911bbaa0d641f8d297dad7  ←  ln=haering fi=e g=f dob=19800116
MT(hex)=3091c55a774a65960bc2c6cf5741cf4a0246aecbf069398f2104ffc837d3bdc7  ←  ln=haering fi=e g=f dob=20020701
MT(hex)=74412bf913823347570ad587a90e9596649577f586d1cf2b03d0dcaad3b17934  ←  ln=haering fi=f g=u dob=19970418
MT(hex)=8b0594b0ef7c01481d640304177814f51a2f722eeafd8a302b5b8ce2853d27c0  ←  ln=haering fi=h g=m dob=19780711
MT(hex)=67524a6b52634aa80a609be12a0b36a59cd6b46a5a13231d27fa0026f89bf187  ←  ln=haering fi=h g=f dob=19930818
MT(hex)=497f846b20bddbed81b7d2676043a49867a5a634b75d5b9c6019df8e151c5406  ←  ln=haering fi=i g=m dob=20001205
MT(hex)=72bfe7f9d887564dd822279474f1dd6e794bdf83d74ae1b3757507aecae66dcc  ←  ln=haering fi=i g=f dob=19541105
MT(hex)=e678e3f652bbefebcc5f92aab5b45a369e0879ccd82cf58222c4f774db7d64d9  ←  ln=haering fi=j g=m dob=20050104
MT(hex)=ba1db298117ad57efc0397642e6ff418ac0ce4b940d0db01e907d1aafb9dd0e9  ←  ln=haering fi=j g=f dob=19750422
MT(hex)=353942eda5a2b7c974d9ccf217164097151e8fce51940aa8567a2e16be2dfa0a  ←  ln=haering fi=j g=f dob=20020413
MT(hex)=8b46ac756736212634b60c04970b439a134b17ae531c698ccfc45d01fab1e5a0  ←  ln=haering fi=l g=m dob=19490715
MT(hex)=1c57d64d19af2edf83f56a07c508a04f2311325fe098824e52c25634ea38c6a6  ←  ln=haering fi=l g=f dob=19550223
MT(hex)=b8b27cbeff59600b754dbe63876a1ada91069bc10b8dfcab182198572a647e45  ←  ln=haering fi=m g=f dob=19520520
MT(hex)=c213a84bcad5f9ff187c4dacbd1093112844b166eb470b8d7bddf140e754f276  ←  ln=haering fi=m g=f dob=19791123
MT(hex)=a180f294c87ec1bd137b1005cd5b62e9337c56fa18cc77d0f62754e1d50ce779  ←  ln=haering fi=m g=f dob=19890521
MT(hex)=14a6b39df89443685fca2909e9288952fa0fa8a670273ee43e73658f5d440fe0  ←  ln=haering fi=m g=f dob=20000114
MT(hex)=156a07bc22289900f532573e0706965b1f05f46b0bc7512e531f62676e5ade22  ←  ln=haering fi=n g=f dob=19961116
MT(hex)=6aec865cb3fc3622abdc4f3ddfaeb6b47f66625339efa4da4b9d5b9f1f960cd4  ←  ln=haering fi=r g=f dob=19631202
MT(hex)=3b9a69563951887d2a06029bab7e2df2680c8627bf363118b27db3471b215808  ←  ln=haering fi=r g=f dob=19901116
MT(hex)=bb348158046a6ee6120e7d358e50c52815e3479966180fd9a2120d562d75b6d1  ←  ln=haering fi=s g=m dob=19570521
MT(hex)=2fbb26c3e94be001884b5c7cecae9265948c21e5bcfc8ec87b462557794ac683  ←  ln=haering fi=t g=f dob=19811029
MT(hex)=6ee88b153ca968d88a1281b2e8a4fcb7a25e2c112162f55f437358183b513574  ←  ln=haering fi=t g=f dob=20061024
MT(hex)=90e7619d8d77bc63284f086383f279cdf6c602ab5219ab2230b88af0d5f816d3  ←  ln=haering fi=v g=m dob=19600524
MT(hex)=1c4bccc1167a87ca595da74fef45c0b9779b5ee35b3d655401890a9f805831b1  ←  ln=seifert fi=a g=m dob=19671117
MT(hex)=c4e3b2b676ab7064956164347dadea5b4dd1a82f5325570ff975a0301a58b14e  ←  ln=seifert fi=a g=f dob=19480530
MT(hex)=66d1d6ab3cee32b3e7d0096861608fec3da3473b53515371863d936ef0b45d32  ←  ln=seifert fi=a g=f dob=19681130
MT(hex)=1834a1f4534382678b31fea6bd302023d54da12f6ca2eb6ec139b61bee39a7dc  ←  ln=seifert fi=a g=f dob=19831014
MT(hex)=5a96e2c3b0359281f3133c91a03ea741c778196f115733120f70568a0f4add56  ←  ln=seifert fi=b g=m dob=19690802
MT(hex)=38b9c0fa6d7e486b76cfddfa8656ae78256a24a5f2215849fa460fc153f784f9  ←  ln=seifert fi=b g=f dob=19990715
MT(hex)=d1261f85aacafc0b3e87df0ffa856688fc59495e3fb6029f0fc69b7c013abcd2  ←  ln=seifert fi=b g=f dob=20060315
MT(hex)=d92f246e9d36a767ff12f1ff90ffb8dc6458f63e8bbe216de45cce17f621c4cd  ←  ln=seifert fi=d g=m dob=19800724
MT(hex)=96fa3c23d53d38b68a6de7985d9f4d3f496d6d86dde9062ceddbd59cc28d9b5b  ←  ln=seifert fi=e g=m dob=19660118
MT(hex)=88747c2d8b8f71ae0f03f5fee99ad6f59caba6ed701cf404c1e98753ec047911  ←  ln=seifert fi=e g=m dob=19990928
MT(hex)=f2e059f681156a0c1626b621f422b9d85529318289bd1a8e972abd113d150690  ←  ln=seifert fi=e g=f dob=19741231
MT(hex)=cb209806ad0c1661b9472a14960ff37cb8ea777c78ee4b27c3696f91106bf2c4  ←  ln=seifert fi=f g=f dob=19740403
MT(hex)=948f3e313fedc20cad35180cff41094a357bf23783b8fa0cd728bd5008885fb9  ←  ln=seifert fi=f g=f dob=19910329
MT(hex)=b4633423e0d9389ac4b47f09aea431b39f9445e8c8f972d3bc49c242cbe1570d  ←  ln=seifert fi=g g=f dob=19800713
MT(hex)=363168b548b96699f80defb8a99586292319e5987c5ab942d5b7ce818fc7ef28  ←  ln=seifert fi=h g=m dob=19710120
MT(hex)=00705a75f90b1e179b8ab9ff06fe010a4deb1ead6d676ca852419640586dcaba  ←  ln=seifert fi=h g=m dob=19740301
MT(hex)=16ca43e8500310030c061264d7a0eaf90be4b3b93e0462e90f4788cd6e6cc0b7  ←  ln=seifert fi=h g=f dob=19620214
MT(hex)=cba5b47be546745097a3d3dadf22fd85b74b6c0f72c183569e79decd4a059399  ←  ln=seifert fi=i g=f dob=19791011
MT(hex)=173316bc0e12c1f17ad239b0015da8b726e9f58bfb95deeccb9a0c62e53c3f9f  ←  ln=seifert fi=i g=u dob=20021011
MT(hex)=3277ef8fc4039259cfefb8738b649102f13d63411f4f25edb69c59401bffcc04  ←  ln=seifert fi=j g=m dob=19521224
MT(hex)=30beba6a008b79c5aed6f7e1f6eab79eb7e87d0b48f90dc7cf233b1bb7ad9208  ←  ln=seifert fi=j g=f dob=19590603
MT(hex)=b26639733c245b47154856e6d13f9da77be39ae4fc9ab7ee30b3d97f149849e0  ←  ln=seifert fi=k g=m dob=19821130
MT(hex)=19bc8998105c3bf8ce552f5652eaff42ac5f008df675ad5be342598110a52d80  ←  ln=seifert fi=k g=f dob=19780917
MT(hex)=d9732e5200c680b210327af8e77a7f47a36803cb6bff2fcdc458b0bc7fec1ea2  ←  ln=seifert fi=l g=f dob=19510614
MT(hex)=88b80bdee7e16038247640bfcdca0b6f0ed838f38f7b2f5b055f2d95d612962c  ←  ln=seifert fi=m g=m dob=19801219
MT(hex)=842b5be2c3a923be9a4b70d56978dd99e2e30d61c2efdeed628b9d880fb21680  ←  ln=seifert fi=m g=u dob=19941016
