[T1] 4200 master tokens cracked
[TIMER] T1: 7282.05 seconds
MT(hex)=0a597438d379f8874e5d0393c86e3cc3b415007963b40d76734cd16c46fed7e5  ←  ln=schleich fi=a g=m dob=19980325
MT(hex)=1843621a9b643908f796e32bdc967e1e3be0cd67ba1dd2a4c866750f84d7b489  ←  ln=schleich fi=a g=f dob=19470102
MT(hex)=55af3fbeb998b843ad2170715dcc1110dfc1f8389a43dfcb393f268803c9a0d1  ←  ln=schleich fi=a g=f dob=19500116
MT(hex)=22f47c0b9c4d955de1d6267d6fc99f242e4da325305666573333651a32b90617  ←  ln=schleich fi=a g=f dob=19631102
MT(hex)=1f4f5e2a658b2eba541e51e06d32d58f4b9c29b622f0bef06a0dff9525b4fe4a  ←  ln=schleich fi=a g=f dob=19790205
MT(hex)=66cab784b5467056edbbcef5f29a47357d3ac36e4aebf37f42c394ac09e369dd  ←  ln=schleich fi=e g=f dob=19851115
MT(hex)=33e2efc632fa9dc91eb58933e3e940a1da4c320b6997c29f62987bf9efe2ce0b  ←  ln=schleich fi=g g=f dob=19790630
MT(hex)=764218c751c7b9525a4deb59bc88adfda568b107f8e91d9064bcb315f6054575  ←  ln=schleich fi=h g=m dob=19811211
MT(hex)=db3f15c2f8d4ffe7459266809a7ed5110425934f9f1b54c7c6f0b78c0f8372dc  ←  ln=schleich fi=i g=m dob=19560721
MT(hex)=bb00878b3512b965ad371d0e225166431db697c0f0fc1c8126803d4d57067b96  ←  ln=schleich fi=i g=f dob=19470320
MT(hex)=9230c459e18f4780bb2593be18f96be6d4a65156ff9e73bf5acca312cd65b0f1  ←  ln=schleich fi=i g=f dob=19711121
MT(hex)=69d0ce5fcf269059d848a5b64c0f5eac9d37af5dcccd97704aad218549065cb5  ←  ln=schleich fi=j g=m dob=19530907
MT(hex)=7bde6e4bb693ad2a7ad787ec456ce88d11ea0ad4eb98aacc65033924bf4f31bf  ←  ln=schleich fi=j g=f dob=19470604
MT(hex)=79d4670ab24ad76c4058f707834f83a09853942ccac29d87b7921a21748aaf46  ←  ln=schleich fi=j g=f dob=19850926
MT(hex)=2e8a337cdaf951a2b6f3f32d4c2691dfe5748545c39171c1495fc08fa6bcb41e  ←  ln=schleich fi=j g=u dob=19570915
MT(hex)=89733256c58a02327097c7a4fd49acbbbe7ab2e7389ef66f28ef43e1aca17b3b  ←  ln=schleich fi=l g=f dob=19951028
MT(hex)=6d2849ab076bb09105eb59eedcdaffbbc94876b0c8aedf87726c4537701cf967  ←  ln=schleich fi=m g=m dob=19620816
MT(hex)=f9eca3a4e38ba8aa7e033285ce154988ebafb7068027111955aa43568f7147dc  ←  ln=schleich fi=m g=f dob=19760623
MT(hex)=eea620678074888435139c8fbd9c280fe0580580dc4f8323b1e8add4cf99b097  ←  ln=schleich fi=m g=f dob=19770813
MT(hex)=4d4ef3551f052bca878cf17e609fd6e8e088a999fa6cdb6897f691598f9d844b  ←  ln=schleich fi=m g=f dob=19970929
MT(hex)=44ed3df8830b25254c51f3a1894b5ed8689a9a0eeba83fd6fa28556d4206e891  ←  ln=schleich fi=m g=f dob=20060130
MT(hex)=4e48c94d3971f011baef94674821a9e052c4b3010e00fdf6045fb6c82669d2b6  ←  ln=schleich fi=o g=m dob=19840918
MT(hex)=faf07a706dad9bcfce800ef0a7f43647224e1c75cfe20501e3810a810e7f2bba  ←  ln=schleich fi=p g=m dob=19700104
MT(hex)=1058c08e48c34de103a0b01254fe46b5b5640fc15fae9ea92e4b93b7e084c844  ←  ln=schleich fi=s g=f dob=19611227
MT(hex)=ba882e92d65dfa836ef886039b813080fa0afa2ca0ce7bafe59f2a95ccfd0e3d  ←  ln=schleich fi=t g=f dob=19500824
MT(hex)=907b84509825700fd9249d498e951d6a80be934f87cb2e86c41c7fb033374c93  ←  ln=schleich fi=w g=f dob=19470226
MT(hex)=5a756aa4f53108a0e7ad043c6760883e630917cc796f0bd1a6ce5d19f67485ee  ←  ln=haering fi=a g=m dob=19720112
MT(hex)=1d266f0aee6248c07e829afa9d3496bbe26c39280b656d5e281fcfc7c00692c4  ←  ln=haering fi=d g=m dob=20021215
MT(hex)=1e7c93451eb31641678adb2603f6c25377b24a8c81714b0f3a5241a2c645744c  ←  ln=haering fi=d g=f dob=19650617
MT(hex)=63f4f39d3ad76e9c883aac169789aa8317e81949b1c635931fc7ca5433f39202  ←  ln=haering fi=d g=f dob=20000313
MT(hex)=3c451a055deae3e74049049fda2695e4e19c01c6ab145e1cef0517b136636bdb  ←  ln=haering fi=e g=m dob=19700524
MT(hex)=0e208fa5d0ff50d6f40ae6f63f5dac01a08d6b81159941f331cc6ccdd8b1437e  ←  ln=haering fi=e g=m dob=19851228
MT(hex)=6d05d7297e02b921fe1b5c1bc3cccd91698ed63640bb88bc990757eef2833d96  ←  ln=haering fi=e g=f dob=19840206
MT(hex)=dde4232d8962df7de5a8242bc88671b2affb0b52ae6c547f9ccd2e644c7a918d  ←  ln=haering fi=g g=m dob=19920215
MT(hex)=72d4f001aed24556a1ee67d59617d4c2c8617cc95db69528840b0e2207b8b428  ←  ln=haering fi=g g=f dob=19870114
MT(hex)=c73a2ba856f4b8437679e8c53899ceb846c1b9fae7f02557a3092302d4d7d592  ←  ln=haering fi=h g=f dob=19860315
MT(hex)=c9e2539b4b153be4880f78dec1266c8ed2eb7dd949c0f374b3b66fd350a707fd  ←  ln=haering fi=h g=u dob=20070623
MT(hex)=8d5ca1e476e5166f2e5effe4e296308e56d1a4cccb487c39ae9b1a504d74630a  ←  ln=haering fi=k g=m dob=19920523
MT(hex)=9a896c9d297131cc05a78008d987ed6f120a59ac29e98f380fedc4cc7911a06f  ←  ln=haering fi=k g=f dob=19870323
MT(hex)=da7839df2de1deea63a05d915c4b5afeeee5e2baabafc0c2d63c28e1637fc9b3  ←  ln=haering fi=l g=m dob=19880206
MT(hex)=9708a1c6a92724679def335e3bdc852c18c93bcdbba3055b2fa9917c1839a830  ←  ln=haering fi=l g=f dob=19530620
MT(hex)=9de6ea50a7b402ed4869e3e4b048219427140c55edccaa7463d9984227fede91  ←  ln=haering fi=l g=f dob=19950723
MT(hex)=e0da1e6cd33495d5086b3c6685f5db3f6bc251641bbacb13c397fc045c593ff1  ←  ln=haering fi=l g=f dob=20070827
MT(hex)=b873ff73c693859dd3191f6b70de7ae5e58bfc191efc3a255d8808eb7d040a9d  ←  ln=haering fi=m g=f dob=19950214
MT(hex)=e2bebd597930022d74d5ee5e6c444b3a705f2db13732ed5747545fb98623f521  ←  ln=haering fi=n g=f dob=19450515
MT(hex)=aa0d4f6fb45c34a62d38fa05adaaecb75549323e3480f4d0a8a124939c9bf933  ←  ln=haering fi=p g=m dob=19850912
MT(hex)=02c525bfeece7bb10c52a77d2935734d4571d151161e9d0000361fdccf5f8cec  ←  ln=haering fi=r g=f dob=20061230
MT(hex)=bd9977d9040629a2bbe14509698a403f60d70c27e77cba8dff015d0b42da1d3e  ←  ln=haering fi=s g=m dob=19500414
MT(hex)=c61753f2eaf86b5035ba54aeb2820e789916ad9c4bb107c0a6a164e6955fbe0f  ←  ln=haering fi=t g=m dob=19760703
MT(hex)=25fc3b5fc847698135cc0add9da378b2997a912719e5fddd5d112097d0fe1749  ←  ln=haering fi=v g=f dob=19780118
MT(hex)=c10b3a1f7a434c6fd008d66ae9480eea4dcbcedbeb2de6935c8f060d11649acf  ←  ln=doehn fi=a g=f dob=19640618
MT(hex)=ba6025613b79b8031fb8b1d1d403144e3ffd1d3793389267487936f654aec3cc  ←  ln=doehn fi=a g=f dob=19670201
MT(hex)=acd148de5177b43dbb9fbbb12f679343efb99ba941300be043b72a10d92d9c76  ←  ln=doehn fi=a g=f dob=19820314
MT(hex)=292f35d935f8f66ce3e287f9f70b67f45cd19e20bf83ce5045f470aaf38db7dd  ←  ln=doehn fi=c g=m dob=19920108
MT(hex)=68864f518a72c7579fb3bfd3d1eb4ec32a7bff242c5766e8bc2c9dc2fc25b7d8  ←  ln=doehn fi=c g=m dob=19930623
MT(hex)=5b5057418f727334912dfd306882395759c5e86b35f638d656130861f374a3f5  ←  ln=doehn fi=g g=m dob=19951128
MT(hex)=49ef34369ec2342ffdfe01aace97af9932266aa90b599cd2d3596f0d1a331fc6  ←  ln=doehn fi=g g=f dob=19771217
MT(hex)=45a54d214d9a584e6d5574905a74f4cc9e534e20ed6a6251dc4ab719b34fbdf0  ←  ln=doehn fi=j g=m dob=19461009
MT(hex)=73a6f769fed694791e6506651ced3cf6d86e4663865207da10b120bd95142442  ←  ln=doehn fi=l g=m dob=19650331
MT(hex)=bf9254041eebe98920a001d71b9317fac08676832f1d7343da5ffdf35bb79639  ←  ln=doehn fi=m g=m dob=19790730
MT(hex)=39df0ce4c3232cf33ac93ee73736d590ab4a6552ed09af96846721a991f860cb  ←  ln=doehn fi=r g=f dob=20030802
MT(hex)=981c096956d552618186d4ab613f21cab301a84d7a0364f2cf028ba5de52add8  ←  ln=doehn fi=v g=m dob=19820704
MT(hex)=db0bf9e4c96e53e608cf6d917eb4c202b19e42ce6f8aab21774a903291391300  ←  ln=hoevel fi=a g=m dob=19520720
MT(hex)=54574c11519947b8184ed77ea651c13e18d0d3b6b14be595ba3867964e62563e  ←  ln=hoevel fi=a g=u dob=19700830
MT(hex)=f37598242f37d3930bd39856dca5801d554b8ed09eb7c6acc50e383247ab695c  ←  ln=hoevel fi=d g=f dob=19781211
MT(hex)=833984bf810a7f3845106050e41c87b588a41ed291031bad3e9ebb9c91bb6b9b  ←  ln=hoevel fi=d g=f dob=19940302
MT(hex)=4424fb04a56e17b6eeef9e4d230897ee1d2c6d06be4ebf95d9567a438775b5cf  ←  ln=hoevel fi=e g=f dob=19531022
MT(hex)=503ea2bf80dc5e0f5d9dbcde6a5095f50339b12a1a2e0897062fc201bf77e265  ←  ln=hoevel fi=g g=f dob=19851104
MT(hex)=ee8eed9138d6c83c5bc01b6db5160884d1cb5bbfefb1c1e571d6a9b0da0776e8  ←  ln=hoevel fi=h g=m dob=19970723
MT(hex)=36715353c514e89413c8466458ef67f20e3eec8f706ef6e3761745f12f4aa562  ←  ln=hoevel fi=i g=f dob=19490216
MT(hex)=c45b79de461b5787444b796a84f6b62de8693ed7359d8bd852a6d77b7ecd701b  ←  ln=hoevel fi=k g=f dob=19460812
