[T1] 7589 master tokens cracked
[TIMER] T1: 7489.69 seconds
MT(hex)=a93b02bef2bcb3daa0acfaa0a943b8efbd508cfd992a086c5a7f2c7d74d813c7  ←  ln=stadelmann fi=a g=f dob=19570705
MT(hex)=eb9b60ca148488abdb56bb353f227b015a809fda785bea1309804da472babee1  ←  ln=stadelmann fi=a g=f dob=19670622
MT(hex)=8cae8054008c90d7150f3d7b131b3870dd84cd582c7402f285ad294702e7be2d  ←  ln=stadelmann fi=b g=m dob=20010102
MT(hex)=bcab057d82f7f59f21477f943a2ce48bd9b7c944a1d1916f09ea477c78436633  ←  ln=stadelmann fi=b g=f dob=20030830
MT(hex)=ab76b9d5b7b4242b7d9fef001296a4421b82361559cefbb9cc6489b843b39840  ←  ln=stadelmann fi=d g=m dob=19550331
MT(hex)=3ad263061e276f6e511b18bdac1e077106eb6392f18797ffe9af423916282ef3  ←  ln=stadelmann fi=d g=m dob=19860610
MT(hex)=cd17739b83dc9ab5cbd9308ab440025e89ab3b859b4c0aeb57e875d9b27eb70d  ←  ln=stadelmann fi=e g=m dob=19501101
MT(hex)=3829776337daea9146ef7c8da94e0a9b1f4b5aa8304261a38f7bfdef4fddf39b  ←  ln=stadelmann fi=e g=m dob=19931010
MT(hex)=1b74210dc55a756eaec572addcefafc286353fb821a98d32abcf76e1d6bad3da  ←  ln=stadelmann fi=e g=f dob=19590824
MT(hex)=42b2fb98548c72f1ce530eca4cfd66285d83a0a94f5eef2ce68d535406f52607  ←  ln=stadelmann fi=e g=f dob=19881218
MT(hex)=63f862c339f9c16a46520ae9b57243485ea6cfa6776f0df5e0029c4eac37aa5e  ←  ln=stadelmann fi=g g=m dob=19490520
MT(hex)=29893a829e7649ea147860c925b2da434e886cb76735e4e9ababa874ba97d1f4  ←  ln=stadelmann fi=g g=f dob=20030727
MT(hex)=d873f7de0a56ff2d9c9c43f50cf76125508649a3218551bf7e83a09a94bb8308  ←  ln=stadelmann fi=h g=m dob=19610414
MT(hex)=e4caefa3f8d1e09f1be1090a4ade9d4fd490f8f79c88db9dd9de3a6afc5882fd  ←  ln=stadelmann fi=j g=m dob=19560301
MT(hex)=5216520d41241699b69c82ecb3f522b3e260eff092b8bb6e0017de21ed79d79f  ←  ln=stadelmann fi=j g=m dob=19580329
MT(hex)=56560f71b733f204b22708dd986e4e0d9883aea858709a180bf1d4bd9812e4c8  ←  ln=stadelmann fi=j g=m dob=19640110
MT(hex)=d5e04229b7515440c82b07262c845b5147e41575183a6e92b083cf900820b568  ←  ln=stadelmann fi=k g=f dob=19790724
MT(hex)=6f5ae1477729db5fe4b6f95966e9791009d2ed5a17eea693a01d26912239013d  ←  ln=stadelmann fi=l g=m dob=20020621
MT(hex)=9428c386658be00fbbe1e7aea637dcdc8d2da88fd147245d9aa67e01376f633a  ←  ln=stadelmann fi=l g=f dob=19510124
MT(hex)=ae38cdc9c452e5c265bed64f1f5f58c81b1a66f1c1c13380295f85bdcd1ff828  ←  ln=stadelmann fi=m g=f dob=19680323
MT(hex)=8368cdcae67399492e863461e9901cb128dd4ad4b541c50b2e92c076a234d5e5  ←  ln=stadelmann fi=r g=m dob=19530702
MT(hex)=e514caf90ad30848c77e28f83d3dbaabd4cfc9d587763e77ed2e1ff6edfa1a2d  ←  ln=stadelmann fi=r g=f dob=19730428
MT(hex)=871fb263592ed4a529806e45d012bb8b48df1a3d4db1e73b4f8ee97b2285b55e  ←  ln=stadelmann fi=s g=f dob=19640125
MT(hex)=30b2b46ce4209a84df12469f15cc1ff9442aa696458a225d8a5e5923649433db  ←  ln=stadelmann fi=t g=m dob=20020930
MT(hex)=3304fa7c1178144d15546a15d553570442e2cf1d5409fd6db060a4aa62184b46  ←  ln=stadelmann fi=v g=m dob=19910920
MT(hex)=ee6b6d3d62a20182221e67e02abd5768082d57fe6a8446e7130d7a80fcb702cf  ←  ln=juncken fi=a g=f dob=19550806
MT(hex)=fbc22031efca2f02d295dd26d8b92106ebe876dcb2b1a0f7ccbf8a7cc6ce5ecc  ←  ln=juncken fi=a g=f dob=19870714
MT(hex)=7c48c3d783159ca34ef647c343d8cea464d52121f834fb5213d12abf98d0e0c0  ←  ln=juncken fi=a g=f dob=19990509
MT(hex)=3a8781e3c9dd4c8cfae3dbf2ea6589bfd949e5710d1f42f15f20537fa33403c4  ←  ln=juncken fi=c g=m dob=19720501
MT(hex)=7ae59ee7e03adb28797d488f0b0d751f130bd98bb7d54c34ebbed9d6a81f519e  ←  ln=juncken fi=h g=m dob=20060920
MT(hex)=8f19371f49aae99246d41ae8c7eab4d40cc2a32afea46d91b6463c096ddfd61a  ←  ln=juncken fi=h g=f dob=19650830
MT(hex)=6b689afb771fb4a8e4567078486d48b09975c3f306c0596d8fcd83e58142a500  ←  ln=juncken fi=h g=f dob=20070718
MT(hex)=e6fe5726087bb72f3cf0b48fd1c97c90ebd0a659390d9f74059612eba66e3620  ←  ln=juncken fi=j g=m dob=19510524
MT(hex)=c4ea12680a67b07cca145ea42e34e766ec2d8c857783b9e854bf5a3728335fa9  ←  ln=juncken fi=k g=m dob=19570329
MT(hex)=bc3d621ac572b402f7b27a9eac69f3db50fabe2dc982a7d3f0504b98223c142c  ←  ln=juncken fi=l g=f dob=19690211
MT(hex)=63516398ec40c58db2a056162d9d33c38c553d59c1ea3ddbe462103f527a5b2e  ←  ln=juncken fi=m g=m dob=19791124
MT(hex)=40af650accfc6888f5e866dddcd86185d2fd8fbc93a0deec86a69bc1efb8df25  ←  ln=juncken fi=m g=f dob=19540510
MT(hex)=13c0e5aa193bd8d2ca206a65c502d7d948f8c6b1de2577eb2184b1d71e8ecbe8  ←  ln=juncken fi=m g=f dob=19710621
MT(hex)=51b745de5b22635105542bcb83fabc41e7dcbacc069bdfe3bf717cae63db7f1b  ←  ln=juncken fi=m g=u dob=19820424
MT(hex)=68557e45107f604acd69e09c95549f8c824846c2424182289aad44031db149cf  ←  ln=juncken fi=o g=m dob=19981104
